osm_id,addr_street,addr_housenumber,amenity,name,brand,operator,ref,wheelchair,internet_access,opening_hours,drive_through,building,cuisine,capacity,tourism,osm_user,osm_timestamp,tags
"579814563",,,cafe,Bistrot Sainte-Anne,,,,,wlan,,,,,,,,2019-08-07T10:01:14Z,"""name""=>""Bistrot Sainte-Anne"", ""amenity""=>""cafe"", ""osm_uid""=>""0"", ""osm_user""=>"""", ""osm_version""=>""5"", ""osm_changeset""=>""0"", ""osm_timestamp""=>""2019-08-07T10:01:14Z"", ""internet_access""=>""wlan"""
"579814570",,,cafe,Yam's,,,,yes,,,,,,,,,2014-07-06T12:40:58Z,"""name""=>""Yam's"", ""amenity""=>""cafe"", ""osm_uid""=>""0"", ""osm_user""=>"""", ""wheelchair""=>""yes"", ""osm_version""=>""5"", ""osm_changeset""=>""0"", ""osm_timestamp""=>""2014-07-06T12:40:58Z"""
"579814572",,,cafe,Café du Théâtre,,,,no,,,,,,,,,2013-01-07T19:26:58Z,"""name""=>""Café du Théâtre"", ""amenity""=>""cafe"", ""osm_uid""=>""0"", ""osm_user""=>"""", ""wheelchair""=>""no"", ""osm_version""=>""4"", ""osm_changeset""=>""0"", ""osm_timestamp""=>""2013-01-07T19:26:58Z"""
"579814628",,,cafe,Art Café,,,,limited,,,,,,,,,2022-12-14T16:21:34Z,"""name""=>""Art Café"", ""amenity""=>""cafe"", ""osm_uid""=>""0"", ""osm_user""=>"""", ""wheelchair""=>""limited"", ""osm_version""=>""7"", ""osm_changeset""=>""0"", ""osm_timestamp""=>""2022-12-14T16:21:34Z"""
"582826478",,,cafe,Café de la Mer,,,,,,,,,,,,,2018-07-08T22:00:01Z,"""name""=>""Café de la Mer"", ""amenity""=>""cafe"", ""osm_uid""=>""0"", ""osm_user""=>"""", ""osm_version""=>""6"", ""osm_changeset""=>""0"", ""osm_timestamp""=>""2018-07-08T22:00:01Z"""
"583260045",Boulevard Louis Blanc,"20",cafe,Bar des Amis,,,,limited,,,,,,,,,2015-07-01T15:24:00Z,"""name""=>""Bar des Amis"", ""phone""=>""+33467603082"", ""amenity""=>""cafe"", ""osm_uid""=>""0"", ""alt_name""=>""Chez Ed"", ""osm_user""=>"""", ""wheelchair""=>""limited"", ""addr:street""=>""Boulevard Louis Blanc"", ""osm_version""=>""6"", ""osm_changeset""=>""0"", ""osm_timestamp""=>""2015-07-01T15:24:00Z"", ""outdoor_seating""=>""yes"", ""addr:housenumber""=>""20"", ""height:threshold""=>""2"", ""wheelchair:commodities""=>""no"", ""wheelchair:entrance_width""=>""130"""
"583260046",Rue du Collège Duvergier,"10",restaurant,Le Chat Perché,,,,yes,,,,,french,,,,2019-06-23T15:15:40Z,"""name""=>""Le Chat Perché"", ""email""=>""resto-lechatperche@hotmail.fr"", ""phone""=>""+33467608859"", ""amenity""=>""restaurant"", ""cuisine""=>""french"", ""osm_uid""=>""0"", ""osm_user""=>"""", ""wheelchair""=>""yes"", ""addr:street""=>""Rue du Collège Duvergier"", ""osm_version""=>""7"", ""addr:country""=>""FR"", ""osm_changeset""=>""0"", ""osm_timestamp""=>""2019-06-23T15:15:40Z"", ""addr:housenumber""=>""10"", ""height:threshold""=>""0"", ""wheelchair:commodities""=>""no"", ""wheelchair:entrance_width""=>""95"""
"598918887",Place Carnot,"5",restaurant,Le Ban des Gourmands,,,,no,,,,,regional,,,,2012-04-26T07:22:28Z,"""name""=>""Le Ban des Gourmands"", ""amenity""=>""restaurant"", ""cuisine""=>""regional"", ""osm_uid""=>""0"", ""osm_user""=>"""", ""wheelchair""=>""no"", ""addr:street""=>""Place Carnot"", ""osm_version""=>""4"", ""contact:phone""=>""+33467650085"", ""osm_changeset""=>""0"", ""osm_timestamp""=>""2012-04-26T07:22:28Z"", ""addr:housenumber""=>""5"""
"598920371",Place Carnot,"1",bar,Le Carnot,,,,yes,,,,,,,,,2012-04-26T07:46:28Z,"""name""=>""Le Carnot"", ""amenity""=>""bar"", ""osm_uid""=>""0"", ""osm_user""=>"""", ""wheelchair""=>""yes"", ""addr:street""=>""Place Carnot"", ""osm_version""=>""3"", ""osm_changeset""=>""0"", ""osm_timestamp""=>""2012-04-26T07:46:28Z"", ""addr:housenumber""=>""1"""
"598921236",Place de Strasbourg,"3",restaurant,Parfums d'Asie,,,,yes,,,,,chinese,,,,2012-04-26T07:46:28Z,"""name""=>""Parfums d'Asie"", ""amenity""=>""restaurant"", ""cuisine""=>""chinese"", ""osm_uid""=>""0"", ""osm_user""=>"""", ""wheelchair""=>""yes"", ""addr:street""=>""Place de Strasbourg"", ""osm_version""=>""3"", ""contact:phone""=>""+33467223063"", ""osm_changeset""=>""0"", ""osm_timestamp""=>""2012-04-26T07:46:28Z"", ""addr:housenumber""=>""3"""
"598921514",,,restaurant,Saveurs d'Afrique,,,,,,,,,african,,,,2014-07-04T16:31:40Z,"""name""=>""Saveurs d'Afrique"", ""amenity""=>""restaurant"", ""cuisine""=>""african"", ""osm_uid""=>""0"", ""osm_user""=>"""", ""osm_version""=>""6"", ""osm_changeset""=>""0"", ""osm_timestamp""=>""2014-07-04T16:31:40Z"""
"598921515",Rue Henri René,"10",fast_food,To Ly,,,,no,,,,,chinese,,,,2012-04-27T11:23:57Z,"""name""=>""To Ly"", ""amenity""=>""fast_food"", ""cuisine""=>""chinese"", ""osm_uid""=>""0"", ""osm_user""=>"""", ""wheelchair""=>""no"", ""addr:street""=>""Rue Henri René"", ""osm_version""=>""4"", ""addr:postcode""=>""34000"", ""osm_changeset""=>""0"", ""osm_timestamp""=>""2012-04-27T11:23:57Z"", ""addr:housenumber""=>""10"""
"598931253",Place Carnot,"5",restaurant,La St Louisienne,,,,yes,,,,,sénégal,,,,2024-03-05T10:40:26Z,"""name""=>""La St Louisienne"", ""phone""=>""+33 7 71 76 14 22"", ""amenity""=>""restaurant"", ""cuisine""=>""sénégal"", ""osm_uid""=>""0"", ""website""=>""https://www.facebook.com/lasaintlouisiennemtp/"", ""osm_user""=>"""", ""wheelchair""=>""yes"", ""addr:street""=>""Place Carnot"", ""osm_version""=>""5"", ""osm_changeset""=>""0"", ""osm_timestamp""=>""2024-03-05T10:40:26Z"", ""addr:housenumber""=>""5"""
"598936804",Rue Henri René,"15",restaurant,La Tulipe,,,,,,,,,french,,,,2019-06-23T20:51:57Z,"""name""=>""La Tulipe"", ""amenity""=>""restaurant"", ""cuisine""=>""french"", ""osm_uid""=>""0"", ""osm_user""=>"""", ""addr:street""=>""Rue Henri René"", ""osm_version""=>""6"", ""osm_changeset""=>""0"", ""osm_timestamp""=>""2019-06-23T20:51:57Z"", ""addr:housenumber""=>""15"""
"598937407",,,restaurant,Le Dilemme,,,,,,,,,,,,,2010-11-08T20:46:41Z,"""name""=>""Le Dilemme"", ""amenity""=>""restaurant"", ""osm_uid""=>""0"", ""osm_user""=>"""", ""osm_version""=>""3"", ""osm_changeset""=>""0"", ""osm_timestamp""=>""2010-11-08T20:46:41Z"""
"598975111",Rue Henri René,"19",restaurant,Parma Pizza,,,,no,,,,,pizza,,,,2014-09-18T12:51:17Z,"""name""=>""Parma Pizza"", ""amenity""=>""restaurant"", ""cuisine""=>""pizza"", ""osm_uid""=>""0"", ""osm_user""=>"""", ""wheelchair""=>""no"", ""addr:street""=>""Rue Henri René"", ""osm_version""=>""8"", ""osm_changeset""=>""0"", ""osm_timestamp""=>""2014-09-18T12:51:17Z"", ""addr:housenumber""=>""19"""
"598975860",,,bar,Comptoir de l'Arc,,,,limited,,,,,,,,,2017-05-12T19:16:36Z,"""name""=>""Comptoir de l'Arc"", ""amenity""=>""bar"", ""osm_uid""=>""0"", ""osm_user""=>"""", ""wheelchair""=>""limited"", ""osm_version""=>""5"", ""osm_changeset""=>""0"", ""osm_timestamp""=>""2017-05-12T19:16:36Z"", ""outdoor_seating""=>""yes"""
"598980552",Rue de la Cavalerie,"29",restaurant,Atelier 29,,,,yes,,"Mo-Fr 12:00-14:30, 18:00-00:00; Sa 18:00-00:00",,,"barbecue;steak_house",,,,2019-12-15T20:31:01Z,"""name""=>""Atelier 29"", ""phone""=>""+33981691792"", ""amenity""=>""restaurant"", ""cuisine""=>""barbecue;steak_house"", ""osm_uid""=>""0"", ""website""=>""https://latelier29.business.site/"", ""osm_user""=>"""", ""wheelchair""=>""yes"", ""addr:street""=>""Rue de la Cavalerie"", ""osm_version""=>""6"", ""opening_hours""=>""Mo-Fr 12:00-14:30, 18:00-00:00; Sa 18:00-00:00"", ""osm_changeset""=>""0"", ""osm_timestamp""=>""2019-12-15T20:31:01Z"", ""addr:housenumber""=>""29"""
"598984741",Rue des Deux Ponts,"1",pub,La Barbote,,,,limited,,Mo-Su 17:00-01:00,,,,,,,2022-11-09T22:16:18Z,"""name""=>""La Barbote"", ""phone""=>""+33 7 68 31 12 50"", ""amenity""=>""pub"", ""osm_uid""=>""0"", ""product""=>""beer"", ""website""=>""http://microbrasserielabarbote.com"", ""osm_user""=>"""", ""addr:city""=>""Montpellier"", ""wheelchair""=>""limited"", ""addr:street""=>""Rue des Deux Ponts"", ""osm_version""=>""9"", ""microbrewery""=>""yes"", ""addr:postcode""=>""34000"", ""opening_hours""=>""Mo-Su 17:00-01:00"", ""osm_changeset""=>""0"", ""osm_timestamp""=>""2022-11-09T22:16:18Z"", ""addr:housenumber""=>""1"""
"598985818",,,bar,Sound Station,,,,,,,,,,,,,2012-04-27T19:31:17Z,"""name""=>""Sound Station"", ""amenity""=>""bar"", ""osm_uid""=>""0"", ""osm_user""=>"""", ""osm_version""=>""3"", ""osm_changeset""=>""0"", ""osm_timestamp""=>""2012-04-27T19:31:17Z"""
"598998076",,,bar,Le Comptoir,,,,,,,,,,,,,2014-01-04T16:22:38Z,"""bar""=>""wine_bar"", ""name""=>""Le Comptoir"", ""amenity""=>""bar"", ""osm_uid""=>""0"", ""osm_user""=>"""", ""osm_version""=>""6"", ""osm_changeset""=>""0"", ""osm_timestamp""=>""2014-01-04T16:22:38Z"""
"599009262",Rue Henri René,"9",fast_food,Zooba,,,,no,,,,,,,,,2013-11-11T19:01:54Z,"""name""=>""Zooba"", ""amenity""=>""fast_food"", ""osm_uid""=>""0"", ""osm_user""=>"""", ""wheelchair""=>""no"", ""addr:street""=>""Rue Henri René"", ""osm_version""=>""7"", ""osm_changeset""=>""0"", ""osm_timestamp""=>""2013-11-11T19:01:54Z"", ""addr:housenumber""=>""9"""
"599009263",Rue Henri René,"9",fast_food,Kosmos,,,,no,,,,,kebab,,,,2013-11-11T19:01:54Z,"""name""=>""Kosmos"", ""amenity""=>""fast_food"", ""cuisine""=>""kebab"", ""osm_uid""=>""0"", ""osm_user""=>"""", ""wheelchair""=>""no"", ""addr:street""=>""Rue Henri René"", ""osm_version""=>""4"", ""osm_changeset""=>""0"", ""osm_timestamp""=>""2013-11-11T19:01:54Z"", ""addr:housenumber""=>""9"""
"599010080",,,restaurant,Bistrot Zoé,,,,,,,,,,,,,2013-06-07T20:59:19Z,"""name""=>""Bistrot Zoé"", ""amenity""=>""restaurant"", ""osm_uid""=>""0"", ""osm_user""=>"""", ""osm_version""=>""2"", ""osm_changeset""=>""0"", ""osm_timestamp""=>""2013-06-07T20:59:19Z"""
"600734368",,,fast_food,City Kebab,,,,,,,,,"kebab;pizza",,,,2019-06-05T07:56:38Z,"""name""=>""City Kebab"", ""amenity""=>""fast_food"", ""cuisine""=>""kebab;pizza"", ""osm_uid""=>""0"", ""osm_user""=>"""", ""takeaway""=>""yes"", ""osm_version""=>""3"", ""osm_changeset""=>""0"", ""osm_timestamp""=>""2019-06-05T07:56:38Z"", ""outdoor_seating""=>""yes"""
"600734699",Rue Aristide Ollivier,"6",fast_food,Le Cheese Nan,,,,,,,,,kebab,,,,2020-04-22T17:48:42Z,"""name""=>""Le Cheese Nan"", ""amenity""=>""fast_food"", ""cuisine""=>""kebab"", ""osm_uid""=>""0"", ""osm_user""=>"""", ""addr:street""=>""Rue Aristide Ollivier"", ""osm_version""=>""6"", ""osm_changeset""=>""0"", ""osm_timestamp""=>""2020-04-22T17:48:42Z"", ""addr:housenumber""=>""6"", ""opening_hours:covid19""=>""off"""
"600736626",,,bar,Chez Félix,,,,no,,,,,,,,,2015-04-17T09:58:28Z,"""name""=>""Chez Félix"", ""phone""=>""+33 4 67 92 66 83"", ""amenity""=>""bar"", ""osm_uid""=>""0"", ""osm_user""=>"""", ""wheelchair""=>""no"", ""osm_version""=>""5"", ""osm_changeset""=>""0"", ""osm_timestamp""=>""2015-04-17T09:58:28Z"", ""wheelchair:step_height""=>""6"", ""wheelchair:entrance_width""=>""120"""
"600736627",,,bar,Barberousse,,,,,,,,,,,,,2018-05-18T11:31:33Z,"""name""=>""Barberousse"", ""phone""=>""+33 4 67 58 03 66"", ""amenity""=>""bar"", ""osm_uid""=>""0"", ""osm_user""=>"""", ""osm_version""=>""6"", ""osm_changeset""=>""0"", ""osm_timestamp""=>""2018-05-18T11:31:33Z"", ""entrance:width""=>""1.5"", ""entrance:step_count""=>""0"", ""entrance:step:height""=>""0"", ""wheelchair:description""=>""fr: fermé"""
"600744098",,,bar,Le Novelty,,,,,,,,,,,,,2023-04-13T05:43:11Z,"""name""=>""Le Novelty"", ""amenity""=>""bar"", ""osm_uid""=>""0"", ""osm_user""=>"""", ""check_date""=>""2023-04-12"", ""osm_version""=>""5"", ""osm_changeset""=>""0"", ""osm_timestamp""=>""2023-04-13T05:43:11Z"""
"600744099",,,bar,Café des Arts,,,,yes,,,,,,,,,2023-04-13T05:43:12Z,"""name""=>""Café des Arts"", ""amenity""=>""bar"", ""osm_uid""=>""0"", ""osm_user""=>"""", ""check_date""=>""2023-04-12"", ""wheelchair""=>""yes"", ""description""=>""Bar - Restaurant"", ""osm_version""=>""10"", ""osm_changeset""=>""0"", ""osm_timestamp""=>""2023-04-13T05:43:12Z"", ""wheelchair:step_height""=>""6"", ""wheelchair:entrance_width""=>""170"""
"600945811",Rue de la Carbonnerie,"2",cafe,Les demoiselles de Montpellier,,,,,wlan,"Mo-Fr 12:00-19:00;Sa 11:30-19:00;Su 15:00-19:00",,,,,,,2023-11-03T23:38:53Z,"""name""=>""Les demoiselles de Montpellier"", ""phone""=>""+33499655643"", ""amenity""=>""cafe"", ""osm_uid""=>""0"", ""toilets""=>""yes"", ""website""=>""https://www.lesdemoisellesdemontpellier.fr/"", ""osm_user""=>"""", ""addr:street""=>""Rue de la Carbonnerie"", ""description""=>""Salon de thé sans allergènes"", ""osm_version""=>""10"", ""opening_hours""=>""Mo-Fr 12:00-19:00;Sa 11:30-19:00;Su 15:00-19:00"", ""osm_changeset""=>""0"", ""osm_timestamp""=>""2023-11-03T23:38:53Z"", ""internet_access""=>""wlan"", ""addr:housenumber""=>""2"""
"601145487",,,restaurant,,,,,,,,,,,,,,2012-04-14T21:02:09Z,"""amenity""=>""restaurant"", ""osm_uid""=>""0"", ""osm_user""=>"""", ""osm_version""=>""3"", ""osm_changeset""=>""0"", ""osm_timestamp""=>""2012-04-14T21:02:09Z"""
"601145619",,,restaurant,Le Petit Mickey,,,,,,,,,fish,,,,2011-04-26T20:44:07Z,"""name""=>""Le Petit Mickey"", ""amenity""=>""restaurant"", ""cuisine""=>""fish"", ""osm_uid""=>""0"", ""osm_user""=>"""", ""osm_version""=>""2"", ""osm_changeset""=>""0"", ""osm_timestamp""=>""2011-04-26T20:44:07Z"""
"601725037",,,restaurant,La Cigale,,,,,,,,,,,,,2022-10-29T18:32:02Z,"""name""=>""La Cigale"", ""amenity""=>""restaurant"", ""osm_uid""=>""0"", ""osm_user""=>"""", ""osm_version""=>""5"", ""contact:city""=>""Montpellier"", ""osm_changeset""=>""0"", ""osm_timestamp""=>""2022-10-29T18:32:02Z"", ""contact:street""=>""Boulevard des Arceaux"", ""contact:postcode""=>""34000"", ""contact:housenumber""=>""7"", ""opening_hours:covid19""=>""off"""
"601728597",,,restaurant,La Diligence,,,,,,,,,,,,,2009-12-31T00:32:24Z,"""name""=>""La Diligence"", ""amenity""=>""restaurant"", ""osm_uid""=>""0"", ""osm_user""=>"""", ""osm_version""=>""1"", ""osm_changeset""=>""0"", ""osm_timestamp""=>""2009-12-31T00:32:24Z"""
"601728801",Rue de la Petite Loge,"4",restaurant,Don Camillo,,,,,,,,,pizza,,,,2020-05-12T17:33:03Z,"""name""=>""Don Camillo"", ""amenity""=>""restaurant"", ""cuisine""=>""pizza"", ""osm_uid""=>""0"", ""osm_user""=>"""", ""addr:street""=>""Rue de la Petite Loge"", ""osm_version""=>""3"", ""osm_changeset""=>""0"", ""osm_timestamp""=>""2020-05-12T17:33:03Z"", ""access:covid19""=>""yes"", ""addr:housenumber""=>""4"", ""delivery:covid19""=>""yes"", ""takeaway:covid19""=>""yes"", ""drive_through:covid19""=>""yes"", ""opening_hours:covid19""=>""Tu-Su 17:00-23:00"""
"602009961",,,bar,Bar du Musée,,,,,,,,,,,,,2012-04-17T13:36:39Z,"""name""=>""Bar du Musée"", ""amenity""=>""bar"", ""osm_uid""=>""0"", ""osm_user""=>"""", ""osm_version""=>""2"", ""osm_changeset""=>""0"", ""osm_timestamp""=>""2012-04-17T13:36:39Z"""
"602012283",Rue des Soeurs Noires,"3",restaurant,Rosemarie,,,,,,Mo-Su 09:00-01:00,,,regional,,,,2021-02-02T13:27:35Z,"""name""=>""Rosemarie"", ""email""=>""rosemarymontpellier@gmail.com"", ""level""=>""0"", ""phone""=>""+33 4 67 66 15 95"", ""amenity""=>""restaurant"", ""cuisine""=>""regional"", ""osm_uid""=>""0"", ""website""=>""https://www.facebook.com/RosemaryMontpellier"", ""osm_user""=>"""", ""addr:city""=>""Montpellier"", ""addr:street""=>""Rue des Soeurs Noires"", ""osm_version""=>""10"", ""addr:postcode""=>""34000"", ""opening_hours""=>""Mo-Su 09:00-01:00"", ""osm_changeset""=>""0"", ""osm_timestamp""=>""2021-02-02T13:27:35Z"", ""outdoor_seating""=>""yes"", ""addr:housenumber""=>""3"", ""opening_hours:covid19""=>""off"""
"604460672",Rue du Faubourg Figuerolles,"28",bar,Délirium Café,,,,yes,,,,,,,,,2024-02-19T17:02:18Z,"""name""=>""Délirium Café"", ""amenity""=>""bar"", ""osm_uid""=>""0"", ""osm_user""=>"""", ""addr:city""=>""Montpellier"", ""wheelchair""=>""yes"", ""addr:street""=>""Rue du Faubourg Figuerolles"", ""osm_version""=>""10"", ""addr:postcode""=>""34070"", ""osm_changeset""=>""0"", ""osm_timestamp""=>""2024-02-19T17:02:18Z"", ""addr:housenumber""=>""28"""
"605004023",,,restaurant,Brasserie du Théâtre,,,,,,,,,,,,,2012-07-24T05:26:31Z,"""name""=>""Brasserie du Théâtre"", ""amenity""=>""restaurant"", ""osm_uid""=>""0"", ""osm_user""=>"""", ""osm_version""=>""2"", ""osm_changeset""=>""0"", ""osm_timestamp""=>""2012-07-24T05:26:31Z"""
"606155216",,,restaurant,Black Beef,,,,,,,,,,,,,2023-11-04T16:16:44Z,"""name""=>""Black Beef"", ""phone""=>""+33449073314"", ""amenity""=>""restaurant"", ""osm_uid""=>""0"", ""website""=>""https://blackbeef.fr/"", ""osm_user""=>"""", ""osm_version""=>""4"", ""osm_changeset""=>""0"", ""osm_timestamp""=>""2023-11-04T16:16:44Z"""
"606156430",,,fast_food,Pizz'Arrive,,,,,,,,,italian,,,,2010-01-05T21:58:07Z,"""name""=>""Pizz'Arrive"", ""amenity""=>""fast_food"", ""cuisine""=>""italian"", ""osm_uid""=>""0"", ""osm_user""=>"""", ""osm_version""=>""1"", ""osm_changeset""=>""0"", ""osm_timestamp""=>""2010-01-05T21:58:07Z"""
"606350022",,,bar,Bla Bla Bar,,,,,,,,,,,,,2010-01-06T10:00:23Z,"""name""=>""Bla Bla Bar"", ""amenity""=>""bar"", ""osm_uid""=>""0"", ""osm_user""=>"""", ""osm_version""=>""1"", ""osm_changeset""=>""0"", ""osm_timestamp""=>""2010-01-06T10:00:23Z"""
"606350089",Rue de Candolle,"12",bar,L'Osteria,,,,,,,,,,,,,2023-07-19T00:33:07Z,"""name""=>""L'Osteria"", ""amenity""=>""bar"", ""osm_uid""=>""0"", ""osm_user""=>"""", ""addr:street""=>""Rue de Candolle"", ""osm_version""=>""4"", ""osm_changeset""=>""0"", ""osm_timestamp""=>""2023-07-19T00:33:07Z"", ""addr:housenumber""=>""12"""
"606350143",,,restaurant,Broc Café,,,,,,,,,,,,,2023-10-20T12:43:20Z,"""bar""=>""yes"", ""name""=>""Broc Café"", ""amenity""=>""restaurant"", ""brewery""=>""Lupulus;Pelforth"", ""osm_uid""=>""0"", ""osm_user""=>"""", ""osm_version""=>""8"", ""osm_changeset""=>""0"", ""osm_timestamp""=>""2023-10-20T12:43:20Z"""
"606350296",Rue du Carré du Roi,"18",fast_food,A La Table du Roi,,,,yes,,,,,,,,,2023-08-31T08:49:15Z,"""name""=>""A La Table du Roi"", ""amenity""=>""fast_food"", ""osm_uid""=>""0"", ""osm_user""=>"""", ""wheelchair""=>""yes"", ""addr:street""=>""Rue du Carré du Roi"", ""osm_version""=>""5"", ""osm_changeset""=>""0"", ""osm_timestamp""=>""2023-08-31T08:49:15Z"", ""indoor_seating""=>""yes"", ""outdoor_seating""=>""yes"", ""addr:housenumber""=>""18"""
"607956264",,,cafe,Grand Café de l'Esplanade,,,,yes,,,,,,,,,2013-01-07T19:22:04Z,"""name""=>""Grand Café de l'Esplanade"", ""amenity""=>""cafe"", ""osm_uid""=>""0"", ""osm_user""=>"""", ""wheelchair""=>""yes"", ""osm_version""=>""2"", ""osm_changeset""=>""0"", ""osm_timestamp""=>""2013-01-07T19:22:04Z"""
"607956265",,,restaurant,Chez Boris,,,,,,,,,french,,,,2020-09-15T06:06:13Z,"""name""=>""Chez Boris"", ""amenity""=>""restaurant"", ""cuisine""=>""french"", ""osm_uid""=>""0"", ""osm_user""=>"""", ""osm_version""=>""3"", ""osm_changeset""=>""0"", ""osm_timestamp""=>""2020-09-15T06:06:13Z"""
"607974828",Rue Alfred Bruyas,"7",restaurant,Le New Kashmir,,,,no,,,,,indian,,,,2019-06-08T08:27:57Z,"""name""=>""Le New Kashmir"", ""amenity""=>""restaurant"", ""cuisine""=>""indian"", ""osm_uid""=>""0"", ""osm_user""=>"""", ""wheelchair""=>""no"", ""addr:street""=>""Rue Alfred Bruyas"", ""osm_version""=>""6"", ""osm_changeset""=>""0"", ""osm_timestamp""=>""2019-06-08T08:27:57Z"", ""addr:housenumber""=>""7"""
"607975082",Rue Alfred Bruyas,"9",restaurant,La Table de Fès,,,,no,,,,,moroccan,,,,2019-06-08T08:27:57Z,"""name""=>""La Table de Fès"", ""amenity""=>""restaurant"", ""cuisine""=>""moroccan"", ""osm_uid""=>""0"", ""osm_user""=>"""", ""wheelchair""=>""no"", ""addr:street""=>""Rue Alfred Bruyas"", ""osm_version""=>""7"", ""osm_changeset""=>""0"", ""osm_timestamp""=>""2019-06-08T08:27:57Z"", ""addr:housenumber""=>""9"""
"607975428",Rue Alfred Bruyas,"9",bar,Le Corail,,,,no,,,,,,,,,2019-06-08T08:27:57Z,"""name""=>""Le Corail"", ""amenity""=>""bar"", ""osm_uid""=>""0"", ""osm_user""=>"""", ""wheelchair""=>""no"", ""addr:street""=>""Rue Alfred Bruyas"", ""osm_version""=>""9"", ""osm_changeset""=>""0"", ""osm_timestamp""=>""2019-06-08T08:27:57Z"", ""addr:housenumber""=>""9"""
"608101376",Rue du Clos René,"8",restaurant,Le Bol d'Or,,,,,,,,,vietnamese,,,,2010-01-20T01:16:17Z,"""name""=>""Le Bol d'Or"", ""amenity""=>""restaurant"", ""cuisine""=>""vietnamese"", ""osm_uid""=>""0"", ""osm_user""=>"""", ""addr:street""=>""Rue du Clos René"", ""osm_version""=>""5"", ""osm_changeset""=>""0"", ""osm_timestamp""=>""2010-01-20T01:16:17Z"", ""addr:housenumber""=>""8"""
"608120599",Rue Aristide Ollivier,"6",fast_food,King Kebab,,,,,,,,,kebab,,,,2010-01-23T14:56:36Z,"""name""=>""King Kebab"", ""amenity""=>""fast_food"", ""cuisine""=>""kebab"", ""osm_uid""=>""0"", ""osm_user""=>"""", ""addr:street""=>""Rue Aristide Ollivier"", ""osm_version""=>""5"", ""osm_changeset""=>""0"", ""osm_timestamp""=>""2010-01-23T14:56:36Z"", ""addr:housenumber""=>""6"""
"608137641",Rue Aristide Ollivier,"8",fast_food,Bacara,,,,,,,,,kebab,,,,2010-01-07T23:34:52Z,"""name""=>""Bacara"", ""amenity""=>""fast_food"", ""cuisine""=>""kebab"", ""osm_uid""=>""0"", ""osm_user""=>"""", ""addr:street""=>""Rue Aristide Ollivier"", ""osm_version""=>""4"", ""osm_changeset""=>""0"", ""osm_timestamp""=>""2010-01-07T23:34:52Z"", ""addr:housenumber""=>""8"""
"608148271",Rue Aristide Ollivier,"10",restaurant,Le Verdi,,,,,,,,,italian,,,,2010-04-20T15:21:08Z,"""name""=>""Le Verdi"", ""amenity""=>""restaurant"", ""cuisine""=>""italian"", ""osm_uid""=>""0"", ""osm_user""=>"""", ""addr:street""=>""Rue Aristide Ollivier"", ""osm_version""=>""7"", ""osm_changeset""=>""0"", ""osm_timestamp""=>""2010-04-20T15:21:08Z"", ""addr:housenumber""=>""10"""
"608165076",Rue Aristide Ollivier,"12",restaurant,L'Olivier,,,,,,,,,french,,,,2010-04-20T15:21:08Z,"""name""=>""L'Olivier"", ""amenity""=>""restaurant"", ""cuisine""=>""french"", ""osm_uid""=>""0"", ""osm_user""=>"""", ""addr:street""=>""Rue Aristide Ollivier"", ""osm_version""=>""8"", ""osm_changeset""=>""0"", ""osm_timestamp""=>""2010-04-20T15:21:08Z"", ""addr:housenumber""=>""12"""
